19 3
17 2
18 11
15 21
16 24
13 13
14 10
11 5
12 12
21 19
20 6
22 18
23 23
24 20
25 22
3 7
2 0
1 1
10 15
7 16
6 8
5 14
4 9
9 17
8 4
