5 8 1203084000 1203084013
5 1 1203084000 1203084013
7 8 1203084000 1203084006
5 1 1203084000 1203084013
9 8 1203084000 1203084006
9 2 1203084000 1203084006
14 8 1203084000 1203084026
14 18 1203084000 1203084026
14 8 1203084000 1203084013
14 2 1203084000 1203084014
14 18 1203084000 1203084013
22 21 1203084021 1203084061
22 21 1203084021 1203084101
24 22 1203084025 1203084101
14 24 1203084030 1203084383
5 15 1203084061 1203084081
6 4 1203084074 1203084128
6 4 1203084074 1203084500
6 9 1203084074 1203084260
6 4 1203084074 1203084207
6 9 1203084074 1203084607
6 9 1203084074 1203084121
6 14 1203084074 1203084761
6 21 1203084074 1203084080
6 22 1203084074 1203084087
6 14 1203084074 1203084280
6 4 1203084074 1203084334
6 14 1203084074 1203084327
6 14 1203084074 1203084310
6 4 1203084074 1203084708
6 14 1203084148 1203086500
25 22 1203084172 1203084212
25 22 1203084172 1203084179
25 22 1203084172 1203084192
25 24 1203084172 1203084185
25 24 1203084172 1203084205
25 24 1203084172 1203084239
25 24 1203084172 1203084192
25 24 1203084172 1203084192
25 24 1203084172 1203084186
25 24 1203084172 1203084185
25 24 1203084172 1203084205
25 24 1203084172 1203084199
25 24 1203084172 1203084192
25 24 1203084172 1203084206
25 24 1203084172 1203084192
25 24 1203084172 1203084199
25 24 1203084172 1203084186
25 24 1203084172 1203084179
25 24 1203084172 1203084218
25 24 1203084172 1203084212
25 24 1203084172 1203084192
25 24 1203084172 1203084206
25 24 1203084172 1203084199
25 24 1203084172 1203084205
25 24 1203084172 1203084179
25 24 1203084172 1203084178
25 24 1203084172 1203084205
25 15 1203084173 1203084193
25 15 1203084173 1203084179
25 15 1203084173 1203084246
25 15 1203084173 1203084219
25 21 1203084173 1203084180
25 15 1203084173 1203084193
25 15 1203084173 1203084213
25 15 1203084173 1203084246
25 21 1203084173 1203084186
25 15 1203084173 1203084193
21 22 1203084186 1203084259
22 21 1203084186 1203084299
3 5 1203084272 1203084292
15 24 1203084334 1203084361
25 24 1203084344 1203084364
25 15 1203084345 1203084378
6 9 1203084368 1203084422
6 22 1203084368 1203084375
24 22 1203084424 1203084840
6 9 1203084439 1203085126
6 9 1203084442 1203084876
6 24 1203084442 1203084542
17 9 1203084548 1203084561
4 14 1203084609 1203085083
25 22 1203084860 1203084900
25 24 1203084860 1203084880
25 24 1203084860 1203085007
6 4 1203085024 1203085550
25 24 1203085031 1203085065
25 22 1203085032 1203085099
25 22 1203085032 1203085039
25 24 1203085032 1203085065
25 24 1203085032 1203085039
25 24 1203085032 1203085038
25 21 1203085033 1203085040
25 15 1203085033 1203085046
25 15 1203085033 1203085040
6 14 1203085178 1203085298
25 24 1203085203 1203085249
25 24 1203085203 1203085223
25 15 1203085205 1203085218
6 22 1203085692 1203085752
6 24 1203085692 1203085699
6 14 1203085839 1203085886
25 24 1203086062 1203086068
25 24 1203086062 1203086075
4 14 1203086141 1203086227
4 14 1203086141 1203086487
4 14 1203086141 1203086201
4 5 1203086141 1203086161
14 24 1203086144 1203086317
14 21 1203086144 1203086251
14 22 1203086144 1203086150
14 22 1203086144 1203086204
14 24 1203086144 1203086177
14 24 1203086144 1203086311
14 21 1203086144 1203086164
14 22 1203086144 1203086251
14 24 1203086144 1203086257
14 24 1203086144 1203086297
14 21 1203086144 1203086284
14 22 1203086144 1203086164
14 24 1203086144 1203086337
14 24 1203086144 1203086290
14 22 1203086144 1203086191
14 24 1203086144 1203086151
14 21 1203086144 1203086157
14 22 1203086144 1203086151
14 24 1203086144 1203086224
14 22 1203086144 1203086184
14 24 1203086144 1203086297
14 22 1203086144 1203086291
4 5 1203086144 1203086164
3 4 1203086145 1203086159
3 4 1203086145 1203086205
3 5 1203086145 1203086205
14 24 1203086173 1203086320
5 21 1203086174 1203087106
8 21 1203086175 1203086208
8 14 1203086175 1203086208
8 11 1203086175 1203086221
8 5 1203086175 1203086221
8 21 1203086175 1203086229
8 4 1203086175 1203086215
5 9 1203086175 1203086248
5 15 1203086175 1203086255
5 15 1203086175 1203086382
5 15 1203086175 1203086288
5 15 1203086175 1203086889
5 2 1203086175 1203086962
5 15 1203086175 1203086302
5 2 1203086175 1203086328
5 15 1203086175 1203086262
5 2 1203086175 1203086301
5 11 1203086175 1203086188
5 15 1203086175 1203086182
5 11 1203086175 1203086275
5 15 1203086175 1203086275
5 15 1203086175 1203086202
5 21 1203086175 1203086188
5 11 1203086175 1203086235
5 21 1203086175 1203086235
5 15 1203086175 1203086228
5 8 1203086175 1203086222
5 8 1203086175 1203086235
5 11 1203086175 1203086228
5 4 1203086175 1203086298
5 14 1203086175 1203087035
5 15 1203086175 1203087033
5 21 1203086175 1203087037
5 14 1203086175 1203086275
5 8 1203086175 1203086228
5 21 1203086175 1203086489
5 15 1203086175 1203086629
5 8 1203086175 1203086221
5 9 1203086175 1203086223
5 14 1203086175 1203086202
5 15 1203086175 1203086202
5 8 1203086175 1203086724
5 15 1203086175 1203086720
5 9 1203086175 1203086195
5 15 1203086175 1203086202
5 9 1203086175 1203086366
5 2 1203086175 1203086183
5 14 1203086175 1203086362
5 15 1203086175 1203086362
5 9 1203086175 1203086189
5 15 1203086175 1203086881
5 9 1203086175 1203086202
5 14 1203086175 1203087669
5 14 1203086175 1203086188
5 15 1203086175 1203086188
5 14 1203086175 1203086301
5 8 1203086175 1203086181
5 9 1203086175 1203086182
5 14 1203086175 1203086182
5 15 1203086175 1203086189
5 9 1203086175 1203087175
17 14 1203086175 1203086188
17 14 1203086175 1203086488
17 14 1203086175 1203086215
17 14 1203086175 1203086315
11 8 1203086175 1203086182
11 8 1203086175 1203086195
11 18 1203086175 1203086195
11 21 1203086175 1203086408
11 5 1203086175 1203086409
11 8 1203086175 1203086262
11 5 1203086175 1203086255
11 14 1203086175 1203086262
11 15 1203086175 1203086262
11 14 1203086175 1203086235
11 14 1203086175 1203086235
11 15 1203086175 1203086189
11 14 1203086175 1203086189
11 5 1203086175 1203086195
11 15 1203086175 1203086501
11 5 1203086175 1203086502
11 14 1203086175 1203086188
11 15 1203086175 1203086182
17 14 1203086175 1203086455
18 8 1203086192 1203086286
18 2 1203086192 1203086272
18 2 1203086192 1203086385
18 8 1203086192 1203086399
18 14 1203086192 1203086238
18 2 1203086192 1203086246
18 8 1203086192 1203086299
18 2 1203086192 1203086299
18 5 1203086192 1203086298
18 14 1203086192 1203086304
18 8 1203086192 1203086292
18 1 1203086192 1203086279
18 2 1203086192 1203086292
18 14 1203086192 1203086272
18 1 1203086192 1203086312
18 5 1203086192 1203086266
18 11 1203086192 1203086205
18 2 1203086192 1203086239
18 14 1203086192 1203086213
18 8 1203086192 1203086198
18 2 1203086192 1203086199
18 2 1203086192 1203086312
18 2 1203086192 1203086206
18 14 1203086192 1203086239
18 8 1203086192 1203086512
18 2 1203086192 1203086519
18 4 1203086192 1203086446
18 5 1203086192 1203086212
18 14 1203086192 1203086246
18 8 1203086192 1203086272
18 5 1203086192 1203086266
18 4 1203086192 1203086205
7 1 1203086204 1203086217
7 1 1203086204 1203086224
7 1 1203086204 1203086258
7 2 1203086204 1203086332
7 8 1203086204 1203086278
7 2 1203086204 1203086238
7 8 1203086204 1203086277
7 8 1203086204 1203086211
7 1 1203086204 1203086211
1 9 1203086228 1203086234
1 9 1203086228 1203086235
1 14 1203086228 1203086235
1 14 1203086228 1203086235
1 14 1203086228 1203086242
1 9 1203086228 1203086235
1 5 1203086228 1203086234
1 5 1203086228 1203086248
1 2 1203086231 1203086232
1 2 1203086231 1203086232
25 24 1203086234 1203086367
8 5 1203086235 1203086268
8 14 1203086235 1203086275
5 15 1203086235 1203086541
5 8 1203086235 1203086268
5 2 1203086235 1203086929
11 15 1203086236 1203086303
11 21 1203086236 1203086256
14 21 1203086261 1203086275
14 22 1203086261 1203086354
4 14 1203086272 1203086392
4 14 1203086272 1203086359
14 24 1203086290 1203086390
14 21 1203086290 1203086350
14 24 1203086290 1203086456
7 2 1203086294 1203086301
7 2 1203086294 1203086367
7 2 1203086294 1203086301
14 24 1203086320 1203086381
14 21 1203086320 1203086400
18 5 1203086347 1203086673
5 14 1203086355 1203086415
25 22 1203086407 1203086421
25 15 1203086409 1203086449
5 9 1203086415 1203086421
8 5 1203086416 1203086450
5 15 1203086416 1203086563
5 9 1203086416 1203086510
11 21 1203086418 1203086511
18 8 1203086424 1203086697
14 22 1203086467 1203086574
7 8 1203086474 1203086501
5 21 1203086475 1203086522
5 15 1203086475 1203086522
5 8 1203086475 1203086655
5 9 1203086475 1203086602
5 8 1203086476 1203086576
5 21 1203086476 1203086576
5 9 1203086476 1203086496
5 8 1203086476 1203086529
5 8 1203086476 1203087330
11 21 1203086479 1203086559
18 8 1203086502 1203086696
18 8 1203086502 1203086655
18 1 1203086502 1203086815
5 14 1203086535 1203086548
5 8 1203086535 1203087248
3 4 1203086536 1203086570
5 2 1203086537 1203086623
7 2 1203086563 1203086590
18 14 1203086579 1203086708
18 10 1203086579 1203086666
18 5 1203086579 1203086712
18 14 1203086579 1203086586
18 11 1203086579 1203086612
18 8 1203086579 1203086592
18 8 1203086579 1203086968
18 8 1203086579 1203086586
18 14 1203086579 1203086586
5 14 1203086584 1203086731
5 9 1203086599 1203086792
7 13 1203086653 1203086680
7 8 1203086653 1203086679
7 2 1203086653 1203086678
7 5 1203086653 1203086708
7 8 1203086653 1203086680
5 15 1203086655 1203088082
5 14 1203086657 1203086710
18 2 1203086657 1203086930
4 14 1203086667 1203086727
1 14 1203086680 1203086686
1 9 1203086680 1203086687
1 9 1203086680 1203086686
1 2 1203086696 1203086697
4 14 1203086720 1203086767
14 22 1203086731 1203087011
18 5 1203086734 1203086754
7 1 1203086743 1203086769
1 14 1203086793 1203086799
18 5 1203086812 1203086818
18 8 1203086812 1203086945
18 8 1203086812 1203086885
1 2 1203086812 1203086813
5 8 1203086835 1203086955
5 8 1203086836 1203086856
5 21 1203086837 1203086884
5 15 1203086837 1203086883
8 9 1203086838 1203086871
11 8 1203086843 1203086930
5 15 1203086956 1203086976
18 8 1203087044 1203087171
5 21 1203087076 1203087362
5 9 1203087076 1203088569
5 11 1203087078 1203087418
5 21 1203087079 1203087334
14 22 1203087082 1203087189
25 24 1203087093 1203087153
25 24 1203087094 1203087188
1 5 1203087132 1203087138
4 14 1203087139 1203087179
5 14 1203087197 1203087244
18 2 1203087276 1203087283
5 2 1203087377 1203088091
11 8 1203087389 1203087455
4 14 1203087483 1203087550
14 21 1203087494 1203087501
5 8 1203087496 1203088996
5 21 1203087501 1203087954
17 15 1203087510 1203087650
11 15 1203087511 1203087744
14 21 1203087519 1203087659
4 14 1203087563 1203087596
11 8 1203087571 1203087584
25 24 1203087609 1203087616
5 15 1203087628 1203088155
11 14 1203087632 1203087965
1 14 1203087698 1203087704
1 9 1203087698 1203087712
18 11 1203087741 1203087767
18 2 1203087896 1203088023
18 8 1203087896 1203087969
25 24 1203087953 1203087967
7 13 1203088000 1203088014
1 9 1203088152 1203088159
7 5 1203088179 1203088254
8 15 1203088405 1203088445
14 21 1203088457 1203088484
11 8 1203088542 1203088869
5 15 1203088584 1203088644
6 9 1203088606 1203088693
24 21 1203088620 1203088740
25 22 1203088642 1203088669
18 14 1203088671 1203088709
18 1 1203088671 1203088684
5 15 1203088717 1203089171
1 9 1203088718 1203088724
11 2 1203088785 1203088805
5 14 1203088812 1203088845
25 15 1203088818 1203088824
25 24 1203088983 1203089003
14 21 1203089134 1203089294
5 9 1203089202 1203089216
11 21 1203089210 1203089540
7 8 1203089256 1203089263
18 14 1203089599 1203089606
4 14 1203089795 1203089875
4 14 1203090005 1203090045
18 1 1203090066 1203090173
18 1 1203090375 1203090382
5 11 1203090393 1203090406
7 1 1203090423 1203090463
25 24 1203090530 1203090537
14 21 1203091014 1203091034
25 15 1203091054 1203091060
6 24 1203091208 1203091262
25 24 1203091390 1203091397
17 15 1203091392 1203091545
18 8 1203091460 1203091527
14 24 1203091516 1203091868
6 4 1203091530 1203091616
5 15 1203091544 1203091577
11 15 1203091578 1203091664
25 24 1203092077 1203092170
5 14 1203092134 1203092181
18 14 1203092390 1203092463
14 21 1203092470 1203092490
5 8 1203092796 1203092896
5 9 1203093252 1203093726
4 14 1203093444 1203093524
1 2 1203093668 1203093676
6 4 1203094519 1203094759
5 14 1203094995 1203096415
18 1 1203095640 1203095646
7 2 1203096169 1203096199
25 24 1203096201 1203096208
17 15 1203096247 1203096287
5 9 1203096600 1203096614
17 15 1203097037 1203097350
5 15 1203097131 1203097325
14 22 1203097234 1203097294
25 22 1203097408 1203097442
5 15 1203098514 1203098954
5 2 1203098723 1203098851
11 5 1203099225 1203099285
8 21 1203099304 1203099339
12 13 1203099932 1203099939
25 24 1203100325 1203100372
25 15 1203101033 1203101167
5 15 1203102351 1203102364
25 24 1203103075 1203103082
6 9 1203103857 1203104347
25 22 1203105144 1203105164
17 15 1203105280 1203105413
7 8 1203105326 1203105353
18 8 1203109039 1203109119
5 9 1203109282 1203109295
18 14 1203109823 1203110022
18 10 1203111210 1203111387
5 15 1203111218 1203111226
25 24 1203111496 1203111516
1 9 1203112476 1203112483
5 8 1203113018 1203113471
5 21 1203113042 1203113102
5 8 1203113355 1203113375
5 8 1203114735 1203114762
18 2 1203116717 1203116771
23 24 1203116752 1203116758
18 5 1203117255 1203117282
18 1 1203117636 1203117642
25 15 1203118409 1203118442
5 9 1203118915 1203119368
5 15 1203119309 1203119356
14 24 1203119407 1203119433
25 24 1203120261 1203120275
12 15 1203120367 1203120374
5 14 1203121369 1203121915
15 24 1203122972 1203122979
18 2 1203123992 1203124199
14 24 1203124271 1203124391
25 24 1203124723 1203124743
14 22 1203124885 1203124965
11 9 1203125401 1203125634
5 14 1203125577 1203125591
12 15 1203125750 1203125763
18 8 1203129423 1203129490
14 21 1203129584 1203129639
7 8 1203130010 1203130077
5 14 1203130532 1203130988
25 15 1203131484 1203131497
5 15 1203133914 1203134360
5 8 1203141011 1203141018
18 11 1203145909 1203145922
5 9 1203147044 1203147290
18 2 1203148319 1203148339
7 2 1203148950 1203148983
25 24 1203150332 1203150372
7 8 1203150477 1203150537
5 15 1203152569 1203154063
11 9 1203157084 1203157124
11 17 1203157099 1203157106
5 14 1203159294 1203159321
7 1 1203161882 1203161902
14 21 1203162957 1203163044
5 21 1203166550 1203166692
5 9 1203166819 1203166879
18 5 1203166838 1203166938
25 22 1203169435 1203169482
5 14 1203169625 1203169652
17 14 1203172844 1203172977
18 4 1203174114 1203174188
25 24 1203174393 1203174427
25 24 1203180233 1203180293
25 24 1203184702 1203184709
5 9 1203188585 1203188652
25 24 1203190180 1203190200
25 24 1203197749 1203197769
1 14 1203200680 1203200686
18 8 1203200688 1203200735
11 5 1203201584 1203201678
5 15 1203202888 1203202995
5 2 1203205224 1203205404
5 21 1203208525 1203208558
14 22 1203208779 1203208886
6 9 1203208871 1203209177
5 2 1203211084 1203211111
1 2 1203213708 1203213709
6 24 1203218011 1203218065
7 1 1203218425 1203218498
5 8 1203219118 1203219132
25 21 1203223865 1203223872
6 4 1203231010 1203231097
25 24 1203232280 1203232287
25 24 1203232803 1203232810
1 9 1203236991 1203236998
11 8 1203248606 1203248846
5 15 1203248808 1203248841
18 8 1203254512 1203254525
5 15 1203257144 1203257264
25 24 1203263378 1203263458
25 24 1203268218 1203268225
25 24 1203277160 1203277174
11 18 1203285677 1203285839
25 24 1203287629 1203287636
18 5 1203295060 1203295067
1 9 1203296377 1203296384
7 2 1203302452 1203302519
25 24 1203305499 1203305513
6 9 1203318248 1203318295
1 14 1203322431 1203322438
3 5 1203323594 1203323648
7 1 1203372729 1203372789
18 1 1203373354 1203373381
5 21 1203389604 1203389708
5 11 1203394656 1203394809
11 2 1203404708 1203404730
7 2 1203408211 1203408252
5 9 1203412489 1203413036
25 24 1203417986 1203417999
25 24 1203434822 1203434828
11 21 1203455227 1203455287
18 2 1203469453 1203469460
5 8 1203476463 1203476489
18 8 1203479923 1203480217
6 4 1203492453 1203492920
5 21 1203495035 1203495042
22 21 1203496292 1203496332
21 24 1203498866 1203498913
21 24 1203498975 1203499328
21 25 1203499380 1203499520
21 22 1203499391 1203499485
21 4 1203499409 1203499569
21 22 1203499413 1203499473
21 4 1203499415 1203499482
21 22 1203499415 1203499575
21 24 1203499415 1203499488
21 4 1203499415 1203499448
21 22 1203499415 1203499802
21 22 1203499415 1203499442
21 25 1203499415 1203499488
21 4 1203500759 1203501053
21 4 1203500802 1203501148
21 4 1203500805 1203500859
21 22 1203500805 1203500998
21 22 1203503748 1203504095
21 22 1203504227 1203504314
21 4 1203504800 1203504893
21 22 1203504896 1203505042
21 22 1203504905 1203504912
21 4 1203504910 1203504943
21 22 1203504910 1203504937
21 22 1203504910 1203505003
21 22 1203504911 1203504921
21 22 1203504913 1203505239
21 22 1203507217 1203507244
4 14 1203508049 1203508056
22 24 1203508711 1203508784
21 22 1203508712 1203508734
21 22 1203509367 1203509667
6 4 1203509922 1203509982
21 22 1203514874 1203514960
25 15 1203522198 1203522225
5 15 1203550057 1203550184
7 2 1203552534 1203552554
4 14 1203556154 1203556214
5 21 1203578190 1203578243
18 4 1203583363 1203583637
24 21 1203584079 1203584691
21 22 1203588648 1203588674
21 22 1203588842 1203588895
21 22 1203589004 1203589058
21 22 1203589005 1203589012
21 24 1203589006 1203589126
22 24 1203589037 1203589430
21 24 1203590735 1203590948
21 24 1203590735 1203590882
21 24 1203590738 1203591004
7 1 1203592486 1203592533
21 22 1203600743 1203600863
21 22 1203608572 1203608931
21 24 1203608887 1203609281
21 24 1203608890 1203609237
21 22 1203608890 1203608956
21 22 1203608894 1203608987
22 24 1203609926 1203610080
22 21 1203609926 1203610066
22 21 1203609926 1203609933
24 22 1203610458 1203610527
24 21 1203610478 1203610538
22 21 1203610498 1203610511
24 21 1203610499 1203610573
24 21 1203610540 1203610547
22 21 1203611189 1203611235
24 21 1203612188 1203612335
24 22 1203612276 1203612350
21 22 1203617189 1203617442
4 5 1203617536 1203617549
4 5 1203617556 1203617716
22 21 1203625553 1203625593
22 21 1203625555 1203625589
24 21 1203625794 1203625821
22 21 1203626683 1203626703
22 21 1203626697 1203626704
22 21 1203629024 1203629593
22 21 1203629056 1203629149
22 21 1203629889 1203629896
14 21 1203631119 1203631459
24 21 1203634865 1203634919
6 4 1203651401 1203651434
5 14 1203656475 1203656528
25 22 1203673251 1203673271
22 21 1203673903 1203673943
22 24 1203673916 1203673922
22 21 1203673929 1203673983
22 21 1203675124 1203675204
21 22 1203675404 1203675484
21 22 1203675407 1203675453
5 14 1203675543 1203676257
21 22 1203675641 1203675721
21 22 1203676079 1203676086
21 22 1203676128 1203676188
14 21 1203678170 1203678203
14 15 1203678170 1203678203
14 8 1203678170 1203678217
14 11 1203678170 1203678217
14 4 1203678170 1203678207
14 15 1203678293 1203678326
22 21 1203680404 1203680484
14 21 1203683875 1203683922
25 24 1203684304 1203684311
25 22 1203684444 1203684450
4 5 1203685942 1203685949
4 5 1203688523 1203688549
4 5 1203688728 1203688748
4 5 1203688978 1203689011
4 5 1203689028 1203689035
4 5 1203689029 1203689176
4 14 1203689502 1203689568
4 15 1203689502 1203689555
4 18 1203689502 1203690029
4 21 1203689739 1203689779
4 14 1203690212 1203690252
3 14 1203691318 1203691331
3 14 1203691318 1203691325
3 14 1203691318 1203691325
3 14 1203691318 1203691331
3 14 1203691318 1203691331
3 14 1203691318 1203691325
3 14 1203691318 1203691324
3 14 1203691318 1203691324
3 14 1203691318 1203691324
3 14 1203691318 1203691331
3 14 1203691318 1203691325
3 14 1203691318 1203691325
3 14 1203691318 1203691324
3 14 1203691318 1203691324
3 14 1203691318 1203691325
3 14 1203691318 1203691325
3 14 1203691318 1203691324
3 14 1203691318 1203691325
3 14 1203691318 1203691324
3 14 1203691318 1203691325
3 14 1203691318 1203691331
3 14 1203691318 1203691351
3 14 1203691318 1203691325
3 14 1203691318 1203691324
3 14 1203691318 1203691325
3 14 1203691318 1203691324
3 14 1203691318 1203691325
3 14 1203691318 1203691325
3 14 1203691318 1203691325
3 1 1203691318 1203691331
3 14 1203691318 1203691338
3 14 1203691318 1203691324
3 14 1203691318 1203691324
3 9 1203691318 1203691325
3 14 1203691318 1203691325
3 14 1203691318 1203691324
3 14 1203691318 1203691325
3 14 1203691318 1203691325
3 9 1203691318 1203691324
3 9 1203691318 1203691325
3 14 1203691408 1203691415
3 14 1203691408 1203691414
3 14 1203691408 1203691415
3 14 1203691498 1203691505
3 14 1203691677 1203691684
3 14 1203691677 1203691683
3 14 1203691678 1203691684
3 14 1203691678 1203691684
3 14 1203691678 1203691685
3 9 1203691766 1203691773
3 14 1203691767 1203691774
3 14 1203691767 1203691774
3 14 1203691767 1203691774
3 14 1203691767 1203691774
3 14 1203691767 1203691814
3 14 1203691767 1203691773
3 14 1203691767 1203691773
3 14 1203691767 1203691773
3 14 1203691768 1203691775
3 14 1203691768 1203691781
3 14 1203691768 1203691774
3 14 1203691768 1203691775
3 14 1203691857 1203691864
3 14 1203691857 1203691863
3 14 1203691858 1203691864
3 14 1203692037 1203692043
3 1 1203692306 1203692313
3 14 1203692307 1203692313
3 14 1203692307 1203692314
3 14 1203692307 1203692314
21 22 1203692552 1203692558
3 14 1203692577 1203692590
14 8 1203692703 1203692743
3 9 1203692842 1203692849
3 14 1203692847 1203692854
3 14 1203692847 1203692853
3 14 1203693113 1203693120
3 14 1203693295 1203693301
4 5 1203693529 1203693575
3 14 1203693655 1203693689
3 9 1203693739 1203693745
3 14 1203693832 1203693839
21 22 1203694192 1203694224
3 14 1203694915 1203694929
21 22 1203694979 1203694993
21 22 1203694995 1203695002
21 22 1203694995 1203695062
21 22 1203694996 1203695016
21 15 1203696271 1203696338
21 22 1203696271 1203696298
21 22 1203696271 1203696365
21 15 1203696271 1203696337
21 22 1203696271 1203696400
21 15 1203696271 1203696331
21 15 1203696271 1203696291
21 22 1203696271 1203696291
21 15 1203696271 1203696311
21 22 1203696271 1203696384
21 15 1203696271 1203696305
21 22 1203696271 1203696317
21 22 1203696271 1203696298
21 15 1203696271 1203696351
21 15 1203696271 1203696484
21 22 1203696271 1203696351
21 22 1203696271 1203696318
21 15 1203696271 1203696285
21 15 1203696271 1203696351
21 22 1203696271 1203696358
21 22 1203696271 1203696337
21 22 1203696271 1203696311
21 15 1203696271 1203696324
21 8 1203696271 1203696278
21 22 1203696271 1203696357
21 22 1203696271 1203696278
21 8 1203696271 1203696304
21 22 1203696271 1203696345
21 22 1203696271 1203696285
21 22 1203696271 1203696291
21 15 1203696271 1203696277
21 8 1203696271 1203696291
21 8 1203696271 1203696317
21 22 1203696271 1203696305
21 8 1203696271 1203696291
21 22 1203696271 1203696277
21 8 1203696271 1203696305
21 8 1203696271 1203696324
21 22 1203696271 1203696324
21 22 1203696271 1203696278
21 22 1203696271 1203696284
21 22 1203696271 1203696331
21 8 1203696271 1203696285
21 22 1203696271 1203696385
21 15 1203696271 1203696284
21 8 1203696271 1203696385
21 22 1203696271 1203696385
21 8 1203696271 1203696398
21 22 1203696271 1203696398
21 22 1203696271 1203696291
21 8 1203696271 1203696311
21 8 1203696271 1203696291
21 15 1203696271 1203696291
21 15 1203696271 1203696304
21 8 1203696271 1203696324
21 22 1203696271 1203696305
21 22 1203696271 1203696304
21 22 1203696271 1203696284
21 15 1203696291 1203696318
21 22 1203696291 1203696388
21 15 1203696291 1203696371
21 15 1203696291 1203696311
21 22 1203696312 1203696372
21 8 1203696332 1203696359
21 22 1203696352 1203696399
21 22 1203696352 1203696439
21 15 1203696353 1203696386
21 8 1203696353 1203696360
21 8 1203696353 1203696413
21 22 1203696353 1203696379
21 22 1203696353 1203696367
21 22 1203696373 1203696413
21 22 1203696373 1203696486
21 22 1203696373 1203696426
21 22 1203696373 1203696400
21 22 1203696373 1203696380
21 8 1203696373 1203696400
21 22 1203696373 1203696407
21 22 1203696373 1203696433
21 8 1203696373 1203696393
21 8 1203696373 1203696460
21 22 1203696393 1203696440
21 15 1203696434 1203696501
21 22 1203696434 1203696554
21 22 1203696495 1203696595
21 22 1203696496 1203696616
21 15 1203696496 1203696576
21 22 1203696536 1203696549
21 22 1203696537 1203696563
21 15 1203696537 1203696577
21 8 1203696576 1203696596
21 22 1203696597 1203696610
21 22 1203696620 1203696647
21 8 1203696657 1203696677
21 22 1203696661 1203696821
21 15 1203696678 1203696704
21 8 1203696720 1203696760
21 22 1203696803 1203696869
21 22 1203697026 1203697079
21 22 1203697071 1203697131
21 22 1203697274 1203697367
21 15 1203697624 1203697637
21 15 1203697696 1203697723
21 8 1203697717 1203697757
21 8 1203697726 1203697739
21 22 1203697889 1203697922
21 8 1203698094 1203698120
21 22 1203698143 1203698196
21 22 1203698378 1203698458
